0.74,-3.14,-23.44
3.98,-0.07,-22.45
8.08,3.21,-23.93
12.76,6.15,-24.27
16.75,7.92,-27.19
21.96,10.45,-29.60
25.57,12.34,-34.92
29.11,13.83,-42.35
28.59,16.39,-49.77
27.00,17.42,-55.00
25.89,17.44,-58.15
24.13,18.44,-62.66
19.87,19.40,-68.79
14.54,19.27,-72.40
10.46,18.58,-73.66
7.40,18.23,-75.16
3.43,17.27,-76.17
0.38,17.33,-76.70
-2.64,16.46,-75.92
-4.26,15.87,-76.15
-3.22,16.21,-77.04
-1.53,14.28,-76.21
2.71,11.49,-75.60
6.09,9.56,-73.17
9.79,7.82,-70.47
13.61,6.03,-67.96
16.10,4.60,-64.09
20.28,3.65,-59.40
21.84,1.43,-54.55
21.33,1.23,-50.68
21.26,-1.28,-47.11
21.35,-1.25,-45.72
20.72,-1.98,-44.86
20.37,-2.17,-44.85
21.09,-1.43,-43.92
21.80,-0.38,-42.57
23.17,2.10,-41.06
25.42,4.39,-42.83
25.40,5.76,-42.31
27.28,9.11,-42.75
27.78,11.73,-41.99
28.50,14.37,-42.05
29.05,17.86,-41.99
29.11,19.92,-42.90
28.42,23.41,-42.27
27.91,26.93,-43.20
27.26,29.92,-43.31
25.51,32.58,-43.93
23.17,35.93,-45.18
19.69,40.87,-45.39
16.39,44.80,-47.44
13.31,46.66,-47.97
11.10,47.86,-48.01
10.85,48.55,-48.08
9.55,49.54,-48.01
11.29,48.51,-48.39
14.17,46.34,-48.17
18.77,42.81,-47.91
22.73,38.53,-47.60
25.29,34.35,-48.30
28.05,28.21,-47.63
28.94,21.69,-45.98
27.95,13.55,-44.34
26.01,7.51,-43.01
22.75,1.16,-41.82
17.29,-4.41,-43.14
11.85,-7.85,-43.95
8.02,-9.62,-46.73
4.64,-10.23,-46.90
2.12,-11.13,-47.25
-4.48,-11.49,-47.33
-9.57,-11.39,-46.59
-12.96,-10.42,-46.20
-14.17,-10.28,-45.80
-15.36,-9.48,-46.13
-15.83,-9.53,-44.54
-14.27,-10.25,-45.70
-8.56,-11.52,-45.78
-5.00,-11.33,-44.60
-0.35,-11.40,-44.64
5.41,-10.25,-44.17
8.39,-9.57,-42.83
14.90,-6.35,-43.29
21.01,-1.78,-43.88
23.40,2.50,-45.50
26.34,6.90,-43.69
27.33,9.86,-46.26
27.76,10.41,-46.47
27.53,10.96,-45.42
27.55,11.56,-46.11
27.66,11.84,-44.92
28.23,11.49,-44.93
27.03,11.24,-43.91
27.47,11.08,-43.21
27.23,11.17,-42.44
27.01,11.55,-41.93
26.64,11.07,-39.73
25.73,9.83,-37.28
23.07,7.81,-33.90
20.31,5.51,-32.21
16.11,2.98,-30.44
12.90,1.38,-30.49
9.17,0.22,-31.37
6.29,-0.93,-30.76
5.31,-1.16,-31.14
3.50,-3.33,-30.87
3.49,-4.99,-31.95
1.68,-7.23,-30.99
1.39,-9.17,-28.86
0.61,-8.47,-27.70
0.61,-6.26,-24.98
2.77,-2.42,-22.33
6.34,0.71,-21.30
9.89,3.44,-22.89
14.89,5.14,-25.72
19.45,6.56,-26.45
23.51,8.07,-32.12
26.57,9.73,-37.77
27.78,12.12,-43.01
28.59,12.78,-48.80
27.76,14.86,-53.19
26.54,14.14,-58.42
22.25,15.32,-65.01
16.80,16.85,-69.75
11.45,15.25,-73.41
8.81,14.98,-73.41
7.30,15.63,-74.28
4.98,14.29,-75.85
2.17,14.42,-75.65
-0.71,13.87,-76.46
-0.20,12.93,-75.90
1.22,11.50,-75.50
3.50,10.46,-74.45
7.01,8.84,-73.46
11.29,6.40,-70.41
14.93,6.93,-67.40
18.05,6.63,-64.09
20.04,5.40,-59.07
22.45,3.70,-54.85
22.42,2.71,-50.77
22.68,3.99,-45.31
22.46,3.55,-44.98
21.81,3.69,-45.58
21.87,3.69,-45.63
21.00,3.28,-45.47
20.81,1.93,-44.30
19.82,0.15,-43.44
17.85,-2.33,-43.95
16.33,-3.87,-43.96
14.23,-5.52,-43.68
11.95,-8.45,-46.42
8.94,-11.77,-48.45
4.50,-16.36,-57.20
-2.39,-23.68,-83.14
-2.20,-89.33,-170.20
83.73,-400.00,35.12
7.20,-203.47,394.76
-68.04,107.09,313.35
-55.79,107.23,-27.54
-32.53,34.74,-48.69
-28.70,19.20,-42.08
-29.86,15.15,-33.63
-33.37,8.17,-22.09
-30.43,-15.94,-22.51
-18.19,-17.75,-38.10
-8.98,-14.31,-42.03
-4.82,-12.01,-42.21
-1.22,-11.33,-43.18
5.44,-10.58,-42.68
7.81,-8.61,-43.05
15.16,-5.53,-42.00
20.63,-0.87,-43.68
25.59,5.64,-43.10
28.89,14.54,-44.35
29.39,23.32,-45.35
28.63,28.98,-43.66
26.16,34.28,-43.95
23.23,39.04,-45.15
20.50,42.82,-45.26
17.59,45.25,-46.56
13.54,47.38,-47.58
10.90,49.73,-49.50
7.58,50.79,-49.51
7.45,50.85,-49.99
5.80,51.55,-50.95
6.93,50.67,-51.17
7.47,50.48,-50.11
10.68,49.00,-50.21
15.00,46.15,-49.98
18.32,43.69,-49.18
21.25,41.64,-47.71
23.93,37.59,-46.62
26.75,31.40,-46.91
27.87,25.57,-48.40
28.42,18.64,-48.21
27.69,14.07,-48.14
27.40,9.57,-47.12
25.90,6.27,-46.12
24.74,3.80,-43.37
23.96,3.14,-44.31
24.78,4.30,-43.55
24.85,4.22,-44.79
24.87,4.70,-43.47
25.17,5.22,-43.33
24.68,5.33,-42.44
24.61,5.44,-42.05
24.45,4.88,-39.89
22.83,4.46,-38.53
22.03,4.05,-36.88
21.52,4.42,-33.35
19.78,5.82,-29.20
18.16,6.79,-26.89
15.84,6.95,-24.51
13.88,6.43,-23.34
10.12,4.86,-21.68
6.96,3.87,-20.48
3.96,2.56,-17.92
0.07,1.46,-18.43
-3.33,-0.52,-18.03
-4.96,-2.10,-18.09
-4.30,-1.37,-17.58
-1.25,0.15,-17.44
1.68,2.11,-16.99
5.93,3.14,-17.82
10.55,5.04,-19.32
16.55,6.32,-22.68
20.87,7.91,-27.25
25.82,8.89,-33.90
28.04,10.94,-39.11
29.04,12.74,-44.01
29.33,13.72,-50.50
27.83,13.27,-53.69
27.11,13.07,-56.63
24.72,12.05,-60.58
21.31,12.74,-65.33
15.65,12.60,-70.28
9.84,12.40,-73.01
4.81,12.23,-74.39
2.80,11.94,-75.31
2.64,11.90,-77.45
0.38,12.48,-76.15
-2.22,13.35,-78.34
-4.41,13.42,-77.44
-5.58,13.29,-77.19
-4.90,12.78,-77.77
-4.16,11.82,-77.48
-3.06,11.90,-78.77
-0.78,10.79,-76.51
1.50,10.06,-75.05
4.47,9.69,-75.24
6.43,9.31,-72.78
9.74,7.57,-72.14
13.48,7.46,-68.76
18.09,7.71,-65.05
22.34,8.58,-61.77
23.71,8.26,-56.70
25.67,9.17,-54.76
26.38,8.73,-50.46
26.25,9.45,-48.49
25.90,9.30,-45.70
26.29,8.91,-47.11
25.73,8.84,-45.15
24.33,6.62,-45.19
24.29,5.71,-44.19
22.72,3.82,-43.93
22.03,2.34,-43.81
19.37,-1.56,-43.87
16.60,-3.55,-44.57
14.98,-5.00,-44.86
11.67,-7.06,-45.46
8.06,-8.01,-46.53
4.79,-7.02,-52.11
-0.42,-1.23,-68.24
-6.10,4.48,-147.67
90.78,-245.43,-327.64
263.28,-400.00,399.99
38.13,-54.08,399.99
-104.10,399.99,56.68
-37.44,42.21,-74.88
-24.50,3.55,-53.83
-23.71,-1.76,-47.77
-23.67,-2.71,-45.87
-24.94,-1.56,-43.76
-28.56,-3.12,-35.06
-20.12,-15.22,-36.46
-11.29,-15.48,-44.03
-5.07,-14.20,-44.15
2.23,-11.88,-45.06
5.05,-11.11,-44.82
11.13,-8.94,-44.95
15.10,-6.36,-43.01
21.59,-0.82,-44.48
27.32,6.97,-44.85
29.35,13.73,-45.45
30.32,21.66,-43.96
29.19,29.22,-46.34
27.14,33.36,-45.52
24.07,38.87,-45.24
22.07,41.93,-46.08
18.42,45.39,-46.14
14.50,48.06,-49.27
12.32,49.46,-49.26
9.90,51.04,-51.16
8.34,51.86,-50.10
9.22,52.34,-52.08
11.05,51.20,-50.60
15.08,48.50,-49.54
19.65,44.32,-49.45
22.69,41.16,-47.11
26.64,34.46,-47.42
28.53,27.26,-48.85
28.99,18.82,-48.01
27.62,12.17,-49.41
26.46,7.85,-48.63
24.73,4.70,-46.69
24.71,3.97,-46.03
25.45,4.31,-44.18
25.81,4.42,-42.55
25.82,5.00,-40.19
25.20,4.76,-38.81
25.98,4.27,-36.07
30.85,3.06,-36.78
50.16,7.25,-53.27
141.69,32.21,-166.21
399.99,105.80,-178.00
-400.00,3.76,399.99
-400.00,331.36,399.99
-400.00,-24.56,-37.59
-300.42,25.38,-41.15
-102.21,18.63,-85.16
-87.30,13.39,-65.33
-60.96,12.16,-44.36
-35.39,12.07,-18.42
-16.99,5.47,-13.59
-3.28,-0.13,-11.90
8.57,-0.60,-17.04
13.23,4.05,-22.63
16.92,6.60,-25.06
19.89,8.20,-27.87
23.73,9.70,-32.01
26.73,9.80,-37.19
29.75,11.25,-42.24
30.11,10.01,-49.41
30.03,8.02,-55.91
30.08,6.84,-59.11
30.58,2.12,-60.79
31.63,0.04,-63.18
32.09,-1.66,-66.16
35.51,-0.99,-73.77
49.71,-2.55,-74.76
76.46,-8.45,-72.88
117.57,6.59,-134.73
399.99,-26.39,-312.51
399.99,-400.00,399.99
251.39,159.20,399.99
-195.29,32.19,153.28
-51.90,-5.11,-20.47
-17.86,-15.58,-34.40
1.89,-20.40,-48.95
11.74,-13.18,-66.27
13.79,-4.55,-70.26
16.35,-0.16,-69.43
17.52,1.34,-66.00
20.81,2.38,-62.44
21.64,1.68,-58.91
23.19,4.03,-56.45
23.89,3.94,-53.43
23.99,3.49,-51.35
22.47,2.10,-47.92
21.15,0.52,-47.47
20.67,-0.18,-46.07
20.12,-0.72,-45.45
19.71,-1.73,-45.62
19.93,-1.28,-45.81
20.61,-1.29,-46.14
21.86,1.71,-44.73
24.95,4.24,-45.70
26.07,7.06,-45.98
27.43,10.73,-46.52
28.98,15.45,-46.52
28.99,20.35,-47.16
28.58,25.77,-46.25
27.27,30.75,-46.78
24.48,36.72,-47.61
21.62,41.49,-49.54
18.24,45.67,-50.28
15.60,46.77,-49.41
12.10,49.34,-49.35
10.74,50.29,-50.32
9.28,50.96,-51.81
7.53,51.39,-51.49
9.50,51.32,-52.04
10.77,50.35,-51.67
16.42,46.55,-49.46
19.81,43.55,-49.66
23.29,38.64,-49.19
25.92,34.17,-47.94
28.08,28.42,-47.69
29.11,21.75,-49.60
28.54,14.65,-49.28
26.57,7.92,-50.61
23.18,1.90,-50.44
18.90,-3.16,-50.07
13.72,-7.46,-49.67
9.24,-10.10,-49.74
2.03,-11.19,-49.01
-3.52,-11.05,-50.04
-9.16,-11.38,-48.68
-13.48,-10.58,-48.52
-15.99,-9.86,-46.66
-18.84,-8.61,-47.73
-19.79,-8.61,-48.29
-18.84,-8.44,-48.28
-16.78,-9.12,-48.19
-14.87,-9.99,-47.81
-11.50,-10.45,-48.57
-5.99,-11.73,-47.95
-1.26,-11.77,-46.56
5.99,-10.44,-45.92
10.63,-9.47,-46.77
15.69,-6.52,-45.75
18.73,-4.47,-47.29
21.86,-1.21,-48.02
23.80,2.28,-48.21
25.57,4.69,-48.01
26.66,6.99,-46.78
26.12,7.10,-45.28
26.20,6.97,-44.27
25.09,6.07,-43.49
24.51,5.82,-40.89
23.19,5.90,-38.35
21.83,5.79,-36.52
18.63,5.24,-32.92
16.72,4.83,-30.86
13.66,3.49,-29.17
11.55,3.88,-25.72
10.23,3.03,-27.55
9.06,3.48,-26.26
6.26,1.68,-25.45
2.87,-0.51,-26.64
-0.28,-3.82,-26.86
-2.16,-3.71,-24.23
-3.11,-3.21,-22.46
-3.58,-3.23,-22.81
-3.77,-3.38,-23.38
-1.59,-2.40,-21.87
1.10,-1.09,-22.38
5.62,0.43,-25.34
8.51,1.50,-25.22
12.76,2.55,-26.25
16.32,3.91,-28.20
19.52,5.26,-31.30
23.82,7.08,-35.94
26.89,10.14,-42.65
28.14,12.23,-49.38
27.10,12.98,-56.02
25.88,14.78,-59.97
24.78,13.76,-62.33
22.18,13.02,-66.54
19.32,12.50,-69.70
16.41,12.28,-72.23
12.57,12.10,-74.01
11.33,10.27,-74.69
10.53,9.42,-74.39
9.12,8.73,-75.62
7.89,10.05,-77.33
7.32,10.62,-77.28
7.81,11.57,-77.28
8.04,10.80,-78.14
10.25,11.76,-76.33
15.45,11.52,-74.52
18.86,10.36,-71.81
21.01,10.13,-68.29
23.51,10.14,-65.20
26.06,8.11,-60.68
28.64,12.08,-56.70
30.29,14.53,-56.20
32.73,17.15,-56.04
36.05,22.28,-51.84
41.33,29.69,-51.97
49.83,43.13,-48.89
48.65,64.51,-57.70
44.71,91.37,-77.53
39.55,108.97,-147.34
33.42,56.43,-319.84
33.14,-22.84,-394.68
41.80,16.89,-400.00
17.86,134.68,-400.00
-100.57,399.99,-400.00
-397.38,399.99,288.17
-7.36,165.95,399.99
141.71,-144.58,399.99
-136.02,278.38,279.93
-217.07,300.61,399.99
9.33,23.88,399.99
55.21,-226.05,399.99
55.98,-185.93,182.52
71.92,-101.20,48.16
51.87,-33.17,-33.69
31.91,-7.95,-51.34
23.80,-3.06,-51.31
19.49,-4.86,-50.74
15.14,-6.54,-50.70
10.44,-9.16,-49.96
4.28,-10.88,-50.52
-1.79,-11.12,-50.70
-6.93,-11.34,-48.74
-11.21,-10.84,-47.85
-15.11,-9.90,-48.41
-17.70,-9.19,-47.72
-20.20,-7.35,-47.88
-22.33,-6.12,-48.06
-22.91,-5.66,-48.17
-24.45,-5.18,-46.40
-22.91,-5.91,-47.31
-20.87,-6.88,-46.20
-17.11,-8.31,-46.56
-13.13,-10.19,-46.58
-9.16,-10.88,-45.46
-2.92,-11.24,-45.81
2.36,-10.95,-46.63
8.86,-9.97,-46.09
13.93,-7.60,-45.89
17.99,-4.64,-44.45
22.53,-0.27,-43.44
24.69,4.06,-43.58
26.81,8.17,-45.06
27.21,9.61,-43.71
27.76,12.39,-45.04
29.75,17.63,-45.86
29.37,19.25,-46.35
29.16,16.13,-44.45
28.03,13.54,-43.23
27.28,12.98,-42.08
26.97,12.62,-40.00
25.04,11.08,-36.16
23.33,9.77,-32.39
21.25,9.40,-28.28
17.48,8.46,-27.60
14.18,7.06,-24.66
10.35,7.68,-21.19
6.08,5.44,-20.58
3.47,3.41,-20.94
0.63,2.31,-19.63
0.34,1.49,-20.31
-0.07,1.79,-18.75
1.93,3.38,-20.46
4.32,5.88,-19.87
7.47,7.81,-19.65
11.73,11.10,-21.85
15.20,12.49,-22.57
18.66,11.69,-25.81
22.08,12.74,-29.33
25.02,13.53,-31.85
27.36,14.38,-38.32
29.16,13.98,-42.19
29.47,12.88,-48.02
29.54,13.55,-52.89
28.71,13.81,-56.43
25.66,13.73,-63.46
19.58,14.75,-69.69
12.81,15.00,-75.67
8.23,15.83,-76.38
6.07,15.88,-78.38
2.26,16.27,-78.82
-1.62,15.15,-78.80
-4.16,13.98,-79.19
-4.39,14.31,-79.39
-3.26,13.17,-78.92
-1.56,13.39,-78.27
-0.01,12.08,-77.50
1.20,9.69,-77.05
3.44,8.42,-75.99
6.52,6.41,-74.62
9.50,5.30,-72.63
12.07,3.63,-70.29
16.02,2.93,-66.36
18.05,2.20,-62.82
19.98,2.00,-60.61
21.39,1.71,-57.37
22.90,2.54,-54.19
23.56,2.27,-47.66
24.33,2.71,-45.02
23.39,2.22,-42.80
23.82,2.78,-42.13
24.41,2.84,-41.41
23.25,1.78,-42.31
23.28,2.10,-41.46
24.16,3.10,-42.29
26.04,5.36,-42.08
27.49,7.39,-42.76
29.11,12.18,-43.40
30.69,17.74,-42.49
30.19,22.17,-42.03
29.22,27.78,-40.48
27.39,33.39,-43.03
26.12,37.99,-44.03
23.25,42.27,-44.73
20.12,45.98,-46.01
16.42,48.43,-46.56
13.17,50.45,-49.58
9.97,52.43,-51.54
9.41,52.50,-51.40
7.57,53.23,-52.32
8.35,52.99,-50.92
9.24,52.37,-51.26
11.63,50.76,-51.88
16.38,47.61,-52.77
19.79,43.99,-51.66
22.79,41.46,-51.14
25.12,38.44,-49.52
28.17,31.88,-48.06
29.96,26.44,-48.33
30.02,20.57,-46.57
29.38,14.12,-47.11
28.21,8.29,-48.01
24.76,1.93,-51.15
18.27,-4.53,-50.57
11.58,-8.34,-51.16
2.77,-10.50,-50.48
-3.78,-10.89,-48.29
-9.18,-10.39,-46.40
-13.46,-9.52,-46.50
-17.24,-8.35,-45.56
-19.42,-7.46,-45.06
-22.29,-5.79,-45.30
-23.50,-5.08,-44.63
-24.04,-4.64,-44.97
-22.69,-5.85,-45.41
-21.12,-6.68,-43.57
-19.53,-7.29,-44.81
-14.84,-8.86,-44.45
-10.88,-10.29,-44.62
-8.33,-10.30,-43.88
-3.66,-10.88,-43.65
1.42,-11.18,-43.70
6.54,-9.81,-44.27
10.96,-7.58,-45.04
15.43,-5.53,-45.14
20.06,-2.27,-45.87
22.57,1.72,-45.98
25.17,5.03,-45.46
26.15,7.31,-44.04
26.70,8.86,-46.06
26.48,9.23,-45.85
27.28,10.06,-45.30
27.06,11.51,-45.78
27.54,12.83,-45.32
27.21,11.87,-43.93
27.37,11.77,-42.64
26.86,12.67,-39.81
26.07,11.67,-38.00
24.45,10.14,-34.88
21.56,8.69,-33.34
19.65,7.47,-31.56
16.85,6.30,-30.24
14.82,4.50,-28.41
12.92,3.67,-28.19
11.41,2.92,-27.01
10.38,1.28,-27.97
9.28,-0.49,-27.36
9.20,-1.75,-28.22
8.08,-3.94,-30.76
8.46,-4.39,-31.69
7.89,-5.75,-32.04
6.19,-4.21,-28.30
6.46,-2.10,-28.44
7.39,0.66,-25.35
9.12,4.99,-23.14
12.17,8.61,-22.99
16.03,11.91,-25.45
20.15,14.36,-27.40
23.58,16.20,-30.46
26.70,16.35,-35.06
28.74,15.73,-38.59
29.46,15.14,-42.40
30.05,14.04,-46.66
29.43,13.94,-50.23
28.33,11.77,-53.75
26.04,11.49,-59.84
22.13,12.70,-67.25
16.19,12.16,-73.19
8.34,11.51,-77.09
3.22,11.17,-77.25
1.38,10.21,-77.59
0.35,8.62,-77.22
-1.79,8.81,-78.54
-3.25,9.08,-78.65
-3.31,11.07,-78.05
-2.03,10.56,-77.92
0.07,9.58,-77.67
1.99,8.87,-76.60
3.86,6.91,-76.20
7.71,5.87,-73.13
11.04,4.82,-71.95
16.10,3.41,-68.52
19.51,2.88,-61.71
22.91,3.41,-58.26
24.06,4.24,-55.96
24.89,5.08,-53.33
25.73,6.41,-51.01
25.81,7.40,-49.33
25.70,7.57,-49.46
24.48,5.00,-47.84
22.77,2.71,-48.50
21.04,0.85,-47.28
19.12,-1.49,-47.96
17.63,-4.43,-48.34
14.83,-6.19,-49.44
12.77,-8.62,-51.67
11.34,-11.98,-57.98
15.89,-21.42,-79.09
54.08,-91.52,-157.84
288.73,-400.00,-199.55
178.99,52.33,399.99
105.74,334.28,399.99
-168.14,399.99,-249.93
-55.29,70.85,-141.67
-32.87,20.75,-78.20
-27.60,10.17,-56.05
-27.11,6.65,-47.84
-30.08,8.17,-42.03
-35.82,5.64,-29.63
-31.03,-17.31,-26.32
-15.19,-17.93,-42.98
-5.94,-13.09,-46.84
-1.68,-11.60,-46.03
3.63,-10.23,-46.29
11.35,-7.91,-45.30
15.87,-4.94,-46.97
22.35,0.13,-46.67
25.32,4.36,-48.17
27.25,8.87,-48.55
29.65,15.43,-49.16
29.99,17.91,-47.85
29.93,22.68,-46.25
29.14,28.28,-45.47
28.19,31.27,-45.92
25.32,38.16,-48.22
22.01,42.80,-51.29
19.38,45.61,-51.37
16.11,48.49,-51.84
13.15,51.07,-52.06
10.39,53.02,-52.54
9.42,52.39,-54.22
10.10,53.04,-52.28
13.34,50.96,-51.86
17.75,47.99,-51.93
22.29,43.73,-50.66
25.21,39.83,-51.50
27.83,35.39,-52.43
29.05,30.77,-51.75
30.07,25.59,-51.54
30.24,20.30,-50.65
30.33,16.37,-49.78
29.77,13.88,-49.45
29.32,11.44,-48.16
28.87,9.91,-48.03
27.59,8.44,-46.61
27.99,8.80,-47.50
27.58,7.48,-46.06
26.87,6.75,-44.36
25.88,5.74,-44.80
24.62,5.25,-44.14
22.92,3.53,-43.49
22.40,3.59,-43.08
21.36,3.61,-41.76
20.41,2.58,-39.89
19.54,2.93,-40.43
19.46,2.86,-37.39
18.49,3.17,-36.54
17.66,3.00,-32.36
15.17,3.72,-28.86
12.12,2.25,-26.93
10.23,2.73,-25.34
7.39,2.22,-24.04
4.14,1.79,-23.46
0.98,-1.28,-23.78
-3.17,-2.09,-25.07
-5.66,-3.82,-25.83
-7.87,-3.64,-25.52
-8.01,-4.44,-23.94
-10.60,-5.90,-23.36
-10.80,-5.83,-23.78
-9.30,-4.28,-24.05
-5.68,-1.68,-21.40
-0.23,1.44,-21.39
4.69,1.81,-22.27
10.25,4.06,-24.55
14.01,5.77,-27.31
17.85,7.04,-27.84
22.19,8.97,-31.49
25.33,10.86,-33.73
28.48,11.99,-41.06
30.20,13.90,-45.78
29.71,15.97,-49.84
30.07,17.47,-55.00
28.71,16.81,-58.57
26.87,17.22,-62.35
24.44,16.43,-65.52
21.42,15.98,-69.10
19.27,15.98,-71.67
17.07,16.00,-74.74
12.26,16.55,-75.84
9.09,16.87,-78.05
8.02,17.64,-78.94
5.58,18.64,-80.13
3.09,18.80,-79.76
2.66,19.37,-80.36
1.72,17.54,-80.36
1.18,18.32,-80.43
1.01,17.63,-79.17
2.97,16.15,-78.41
5.66,13.71,-77.97
8.26,12.40,-76.65
11.85,11.04,-73.78
14.90,8.74,-71.34
17.44,7.24,-67.64
19.70,6.57,-65.23
20.23,5.53,-62.52
22.07,3.97,-59.01
22.97,4.20,-55.57
23.13,2.22,-51.33
22.69,1.56,-49.88
22.12,1.56,-49.15
22.77,1.54,-46.79
23.56,3.21,-46.24
25.21,5.15,-45.40
26.66,7.57,-45.30
28.45,12.18,-47.74
29.80,18.40,-48.38
30.11,23.05,-50.29
29.39,27.27,-49.49
28.39,33.17,-50.01
25.67,38.51,-49.38
23.08,41.61,-46.97
18.68,45.12,-47.44
16.05,47.18,-47.16
12.40,49.41,-47.67
10.25,50.26,-49.00
9.33,51.17,-47.63
9.81,50.63,-48.72
11.83,49.51,-49.60
14.99,47.57,-50.15
18.91,43.46,-49.84
22.17,40.01,-53.23
25.40,35.39,-50.42
27.48,30.37,-50.18
28.53,24.89,-48.27
29.37,18.79,-47.99
27.66,13.51,-47.94
26.00,7.62,-47.22
22.89,3.52,-45.56
19.81,-1.17,-42.69
15.48,-4.02,-44.08
11.51,-6.70,-45.43
9.59,-8.29,-45.43
5.24,-8.79,-45.53
1.40,-9.96,-46.81
-3.25,-9.46,-46.33
-9.36,-9.05,-45.91
-13.46,-8.42,-44.12
-14.40,-8.09,-44.23
-16.27,-7.13,-44.75
-18.08,-6.60,-44.71
-17.87,-6.88,-44.34
-15.77,-7.82,-45.48
-13.17,-8.89,-44.62
-8.48,-9.58,-46.07
-5.70,-10.21,-45.89
-3.15,-10.06,-45.35
-0.95,-10.67,-44.48
2.42,-10.18,-45.18
5.46,-9.29,-45.31
11.79,-7.24,-45.70
17.21,-4.39,-45.51
20.53,-1.21,-45.43
22.33,1.40,-45.09
23.78,4.00,-45.04
24.01,5.85,-47.30
26.20,8.37,-47.33
26.64,9.23,-46.59
25.50,8.26,-46.56
25.48,7.04,-45.62
25.85,7.34,-44.76
26.11,7.64,-46.83
26.27,9.68,-44.02
27.50,11.04,-42.80
27.06,10.68,-41.82
26.38,10.42,-39.94
26.10,10.57,-38.51
25.10,10.77,-35.85
24.12,10.71,-32.08
21.68,9.05,-31.25
19.70,8.13,-29.48
18.79,8.94,-27.32
17.16,9.42,-27.17
15.71,8.24,-26.59
13.71,6.45,-24.56
11.15,4.35,-24.19
11.12,3.02,-25.34
9.75,-0.32,-25.44
9.19,-2.10,-26.01
8.00,-3.65,-25.45
9.05,-2.93,-23.19
10.55,0.32,-25.20
13.64,5.66,-22.90
16.66,10.85,-23.14
20.73,15.15,-25.56
23.47,19.41,-28.17
26.64,21.01,-31.84
28.69,24.15,-36.79
30.53,23.34,-42.08
30.82,23.28,-47.06
30.65,22.14,-52.43
29.08,20.79,-58.98
27.11,18.53,-62.98
22.35,17.52,-68.69
16.75,15.22,-72.20
10.95,13.16,-75.49
6.37,11.93,-76.49
4.37,11.63,-77.05
4.24,11.43,-78.50
2.40,12.62,-78.10
-0.10,13.09,-79.37
-0.48,14.38,-79.24
-1.26,13.66,-79.27
0.73,12.66,-79.30
1.44,13.32,-78.66
4.66,12.08,-78.27
7.69,9.96,-76.53
11.71,8.44,-73.32
14.55,5.81,-70.45
17.05,3.69,-65.93
18.49,2.05,-61.30
19.71,0.77,-58.00
20.23,-0.68,-54.91
19.35,-2.83,-50.85
17.98,-3.31,-47.91
17.85,-4.09,-46.04
18.43,-3.83,-45.43
19.80,-2.77,-47.41
22.50,-0.63,-46.81
23.61,0.93,-45.59
25.70,2.78,-46.25
27.53,6.48,-46.66
29.17,9.40,-45.50
29.88,13.45,-46.17
30.87,19.58,-46.46
30.09,23.82,-47.16
29.60,28.21,-47.50
28.44,32.74,-47.40
26.40,35.91,-46.83
23.82,39.90,-47.25
20.61,43.42,-47.64
17.64,45.64,-48.88
14.56,48.16,-50.31
12.90,49.24,-51.51
10.33,50.73,-52.44
9.28,50.49,-52.21
10.39,50.22,-51.82
12.89,49.16,-50.82
17.88,45.67,-52.04
22.18,41.63,-51.87
25.50,38.72,-51.21
28.56,32.95,-50.55
30.70,25.93,-49.95
32.04,19.73,-50.32
31.91,13.55,-50.04
30.94,7.17,-51.89
31.25,0.24,-52.14
32.28,-8.31,-56.51
43.41,-24.19,-73.95
103.20,-66.36,-136.24
399.99,-364.40,-49.37
125.23,246.84,399.99
399.99,-341.31,399.99
-296.57,257.19,-265.82
-92.44,70.89,-96.11
-46.62,24.23,-54.90
-37.19,13.71,-42.33
-34.28,4.77,-38.22
-33.80,-3.91,-37.05
-28.65,-8.70,-42.69
-25.51,-7.25,-47.99
-24.55,-6.35,-47.97
-23.86,-5.24,-48.56
-23.00,-5.31,-48.25
-23.38,-4.54,-48.65
-21.28,-5.59,-48.02
-21.22,-5.57,-49.16
-19.57,-6.87,-48.69
-17.19,-7.24,-47.81
-15.63,-7.90,-47.78
-11.72,-8.90,-47.92
-7.95,-9.48,-48.49
-1.99,-9.95,-48.21
3.09,-9.18,-49.02
10.33,-7.85,-48.54
15.83,-4.75,-48.85
19.84,-2.29,-48.99
21.85,1.27,-50.23
23.91,4.65,-52.64
25.68,7.09,-50.34
26.21,8.04,-49.56
25.96,8.89,-48.27
27.09,11.19,-47.03
27.56,12.06,-45.80
27.03,12.01,-46.22
26.53,11.35,-44.67
26.32,11.72,-42.87
26.14,12.85,-39.86
25.61,15.12,-38.04
24.37,17.21,-32.95
21.51,15.42,-31.64
18.27,15.04,-27.10
15.49,13.94,-25.95
12.83,12.32,-25.07
10.79,11.47,-25.60
9.02,9.62,-24.68
5.97,7.45,-23.43
3.53,5.29,-24.21
1.22,4.74,-24.29
2.08,4.35,-23.86
2.17,6.10,-24.65
4.57,6.93,-23.27
6.99,9.96,-22.44
10.95,11.65,-24.10
14.49,13.76,-25.99
18.10,14.79,-28.22
20.06,16.08,-28.81
23.43,15.73,-32.87
26.43,16.06,-36.36
28.89,17.32,-40.25
29.98,17.94,-46.23
30.31,17.64,-52.47
29.04,16.06,-58.13
27.66,15.41,-63.24
25.84,15.28,-66.38
22.66,13.89,-70.53
18.10,12.90,-73.13
13.68,12.52,-77.05
8.41,11.62,-79.09
